"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Europe & Central Asia","ECS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.93346120091605","7.50304745284931","8.66138216775895","9.6605143237995","9.93736490305294","10.2868634806012","10.51866174414","10.6943901225822","10.6082756991828","9.79139624780519","9.08430248662026","9.09162298241943","9.11258898804877","9.10190506394264","8.72131090858088","8.07787821965015","7.16204222818868","7.06915366813722","8.89620267610287","8.97606052026481","8.71887300688723","8.92968623609436","9.16639240896731","8.92300776356267","8.52531107906407","8.0585612965614","7.45334598832036","6.86925713088953","6.6433939411216","7.07727460778505","6.90817501477518",
"Ecuador","ECU","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.43900012969971","4.58900022506714","4.61499977111816","4.48999977111816","4.63199996948242","4.68300008773804","4.53800010681152","4.62200021743774","5.18900012969971","4.80000019073486","4.25","4.89900016784668","5.65999984741211","5","3.77999997138977","3.54999995231628","3.14000010490417","3.92000007629395","4.6100001335144","4.09000015258789","3.46000003814697","3.23000001907349","3.07999992370605","3.48000001907349","3.61999988555908","4.59999990463257","3.83999991416931","3.52999997138977","3.80999994277954","6.1100001335144","4.5",
"Egypt, Arab Rep.","EGY","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.38000011444092","8.92000007629395","10.9200000762939","10.9300003051758","11.039999961853","9","8.36999988555908","8.02999973297119","7.94999980926514","8.97999954223633","9.26000022888184","10.0100002288818","10.9099998474121","10.3199996948242","11.048999786377","10.4899997711182","8.80000019073486","8.51700019836426","9.08699989318848","8.75599956512451","11.8489999771118","12.5970001220703","13.1540002822876","13.1049995422363","13.0520000457764","12.4499998092651","11.7670001983643","9.85499954223633","7.85099983215332","7.93900012969971","7.40000009536743",
"Euro area","EMU","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.27379831268653","8.88232277029745","10.672091427682","11.7597439534225","11.4364769175872","11.663120335313","11.6597915870395","11.191085565067","10.4377814500722","9.42774082295437","8.34810614379858","8.61140249367503","8.95112200999195","9.23646360575183","9.01680134403448","8.31056641045081","7.43404146284425","7.47970984359973","9.53340923510751","10.0619603411155","10.099222676316","11.2742973540688","11.9093476346726","11.5842640574843","10.8253318064724","9.99610497998608","9.03308208806456","8.15687283692871","7.52252401378531","7.84420037051593","7.70437294167312",
"Eritrea","ERI","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.31300020217896","5.42799997329712","5.46500015258789","5.48999977111816","5.37799978256226","5.35799980163574","5.49200010299683","5.55200004577637","5.60599994659424","5.61600017547607","5.66599988937378","5.69299983978271","5.67700004577637","5.59100008010864","5.6230001449585","5.63899993896484","5.65199995040894","5.59600019454956","5.64499998092651","5.89200019836426","5.78200006484985","5.69299983978271","5.63000011444092","5.67799997329712","5.79699993133545","5.80700016021729","5.80700016021729","5.69700002670288","5.7039999961853","7.28000020980835","6.80200004577637",
"Spain","ESP","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.9300003051758","17.7000007629395","22.1599998474121","24.2099990844727","22.6800003051758","22.1399993896484","20.7000007629395","18.6700000762939","15.4799995422363","13.789999961853","10.3500003814697","11.1499996185303","11.2799997329712","11.0900001525879","9.14999961853027","8.44999980926514","8.22999954223633","11.25","17.8600006103516","19.8600006103516","21.3899993896484","24.7900009155273","26.0900001525879","24.4400005340576","22.0599994659424","19.6399993896484","17.2199993133545","15.25","14.1000003814697","15.5299997329712","14.7799997329712",
"Estonia","EST","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.47000002861023","3.6800000667572","6.53999996185303","7.55999994277954","9.65999984741211","9.92000007629395","10.3699998855591","9.51000022888184","11.5699996948242","13.3599996566772","13.1300001144409","10.0299997329712","11.289999961853","10.25","8.02999973297119","5.90999984741211","4.59000015258789","5.44999980926514","13.5500001907349","16.7099990844727","12.3299999237061","10.0200004577637","8.63000011444092","7.34999990463257","6.40999984741211","6.88000011444092","5.80999994277954","5.40999984741211","4.51000022888184","6.96000003814697","6.17999982833862",
"Ethiopia","ETH","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.13199996948242","3.15499997138977","3.02300000190735","3.09999990463257","3.20499992370605","3.28500008583069","3.47499990463257","3.65199995040894","3.71000003814697","3.50799989700317","3.29800009727478","3.1489999294281","2.97499990463257","2.68300008773804","2.5","2.47199988365173","2.43600010871887","2.40799999237061","2.38700008392334","2.33599996566772","2.31100010871887","2.29200005531311","2.25","2.41199994087219","2.57299995422363","2.73499989509583","2.89599990844727","3.05800008773804","3.21900010108948","4.12599992752075","3.9300000667572",
"European Union","EUU","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.51816512341503","9.21998959574605","10.8152116666474","11.5016890229916","11.0599383475137","11.0939833740641","10.8705679751094","10.4421399644384","10.1804168246211","9.83065473565893","9.19640419097011","9.5385623597546","9.6393746370767","9.87462743452803","9.56671185659392","8.62236167610134","7.44703888898316","7.20169131263828","9.1213644803298","9.79471853322446","9.83128160328242","10.797882733238","11.3173695344275","10.8364106452965","10.0180437888612","9.10498671699078","8.12302380041785","7.25380321088871","6.67980988662088","7.0548187121944","7.0014532794911",
"Fragile and conflict affected situations","FCS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.44124294085324","4.37797338348374","4.36614609482542","4.4834503846163","5.01867451171138","5.34325696486662","5.50553453197986","5.77421588449796","5.9862704873768","5.9576628079606","5.88308553597052","5.89590355076234","5.77557891637203","5.60447707244918","5.26268985640271","5.13167235059291","5.03393493048848","5.057716210477","5.13610648656357","5.21851694917253","5.2571741217904","5.27945673920231","5.29359073325132","5.49275462362519","5.58890726163945","5.7077157230638","5.90188383132827","5.91816486091105","5.98166090745355","6.85912391353817","7.03504797260403",
"Finland","FIN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.5","11.6000003814697","16.2000007629395","16.4300003051758","17","15.5699996948242","14.9700002670288","13.210000038147","11.6899995803833","11.1300001144409","10.289999961853","10.4200000762939","10.4700002670288","10.3599996566772","8.38000011444092","7.71999979019165","6.84999990463257","6.36999988555908","8.25","8.39000034332275","7.78000020980835","7.69000005722046","8.1899995803833","8.65999984741211","9.38000011444092","8.81999969482422","8.64000034332275","7.3600001335144","6.69000005722046","7.76000022888184","7.6100001335144",
"Fiji","FJI","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.91099977493286","4.65500020980835","4.77799987792969","4.69600009918213","4.77799987792969","4.71600008010864","4.92899990081787","4.82000017166138","4.59899997711182","4.91200017929077","4.7979998588562","4.76200008392334","4.8289999961853","4.69999980926514","3.89000010490417","3.95600008964539","4.11700010299683","4.16599988937378","4.32499980926514","4.30800008773804","4.40999984741211","4.42500019073486","4.31799983978271","4.27699995040894","4.28599977493286","4.32000017166138","4.26100015640259","4.31500005722046","4.44199991226196","4.79400014877319","4.92899990081787",
"France","FRA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.13000011444092","10.1999998092651","11.3199996948242","12.5900001525879","11.8299999237061","12.3699998855591","12.5699996948242","12.0699996948242","11.9799995422363","10.2200002670288","8.60999965667725","8.69999980926514","8.3100004196167","8.90999984741211","8.48999977111816","8.44999980926514","7.65999984741211","7.05999994277954","8.73999977111816","8.86999988555908","8.8100004196167","9.39999961853027","9.92000007629395","10.289999961853","10.3500003814697","10.0500001907349","9.40999984741211","9.02000045776367","8.40999984741211","8.01000022888184","7.8600001335144",
"Faroe Islands","FRO","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.798999786377","17.9599990844727","17.7800006866455","17.7159996032715","17.6200008392334","17.576000213623","17.4610004425049","17.4330005645752","17.6100006103516","17.3910007476807","17.2339992523193","17.2040004730225","17.076000213623","17.0279998779297","16.9099998474121","17.7369995117188","18.2719993591309","19.1900005340576","19.8339996337891","20.3899993896484","20.4179992675781","20.4890003204346","20.5069999694824","20.5650005340576","20.6009998321533","20.6679992675781","20.7320003509521","20.7469997406006","20.6949996948242","21.7259998321533","21.8360004425049",
"United Kingdom","GBR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.55000019073486","9.77000045776367","10.3500003814697","9.64999961853027","8.6899995803833","8.1899995803833","7.07000017166138","6.19999980926514","6.03999996185303","5.55999994277954","4.69999980926514","5.03999996185303","4.80999994277954","4.59000015258789","4.75","5.34999990463257","5.26000022888184","5.61999988555908","7.53999996185303","7.78999996185303","8.03999996185303","7.88000011444092","7.51999998092651","6.1100001335144","5.30000019073486","4.80999994277954","4.32999992370605","4","3.74000000953674","4.47200012207031","4.82600021362305",
"Georgia","GEO","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.70000004768372","5.40000009536743","5.40000009536743","8.39999961853027","7.59999990463257","11.5","11.5","14.5299997329712","13.8000001907349","10.8199996948242","11.1599998474121","12.5900001525879","11.5100002288818","12.6199998855591","13.8100004196167","13.5699996948242","13.2799997329712","17.8700008392334","20.7099990844727","20.2000007629395","19.6299991607666","19.6499996185303","19.4200000762939","17.4400005340576","16.5100002288818","16.6000003814697","13.9399995803833","12.6700000762939","11.5699996948242","11.7299995422363","12.2080001831055",
"Ghana","GHA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.49000000953674","4.69999980926514","5.26599979400635","5.88100004196167","6.45100021362305","7.02600002288818","7.625","8.19999980926514","10.1000003814697","10.460000038147","9.49199962615967","8.51900005340576","7.54099988937378","6.57399988174438","5.60900020599365","4.6399998664856","4.86499977111816","4.97499990463257","5.24300003051758","5.38000011444092","4.22300004959106","3.22499990463257","2.17000007629395","4.49499988555908","6.80999994277954","5.10599994659424","3.36999988555908","3.42899990081787","3.46300005912781","3.7739999294281","3.91899991035461",
"Gibraltar","GIB","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.5479998588562","4.53999996185303","4.51200008392334","4.53599977493286","4.52799987792969","4.53499984741211","4.52600002288818","4.55999994277954","4.56099987030029","4.59000015258789","4.57299995422363","4.55000019073486","4.65199995040894","4.65999984741211","4.67700004577637","4.73999977111816","4.65999984741211","4.73899984359741","4.87099981307983","4.78200006484985","4.79500007629395","4.81599998474121","4.88299989700317","4.91599988937378","4.94199991226196","4.83300018310547","4.87099981307983","4.97700023651123","5.01999998092651","5.94500017166138","5.82000017166138",
"Gambia, The","GMB","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.93100023269653","7.98899984359741","8.05799961090088","8.16899967193604","8.2189998626709","8.26000022888184","8.27700042724609","8.36900043487549","8.38500022888184","8.47000026702881","8.53499984741211","8.77700042724609","8.66100025177002","8.73099994659424","8.98600006103516","9.0290002822876","9.03800010681152","9.05599975585938","9.13099956512451","9.23099994659424","9.60700035095215","9.42000007629395","8.59200000762939","7.78599977493286","6.81400012969971","5.95900011062622","5.03800010681152","4.13000011444092","4.17999982833862","5.09600019454956","4.98099994659424",
"Guinea-Bissau","GNB","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.95600008964539","2.99000000953674","2.9909999370575","2.9909999370575","2.99000000953674","2.95700001716614","2.9909999370575","3.20000004768372","3.03500008583069","3.01699995994568","3.04200005531311","3.06800007820129","3.06699991226196","3.06200003623962","3.06200003623962","3.08200001716614","3.08500003814697","3.09500002861023","3.1029999256134","3.10400009155273","3.09299993515015","3.16000008583069","3.14000010490417","3.16300010681152","3.14199995994568","3.15100002288818","3.16199994087219","3.20000004768372","3.17499995231628","3.60500001907349","3.68700003623962",
"Equatorial Guinea","GNQ","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.41900014877319","7.57200002670288","7.67799997329712","7.75400018692017","7.80399990081787","7.90199995040894","7.98299980163574","7.99100017547607","8.00800037384033","7.99900007247925","8.10499954223633","8.17899990081787","8.20800018310547","8.12899971008301","8.10499954223633","8.03699970245361","7.98600006103516","7.94199991226196","8.05700016021729","8.39799976348877","8.29899978637695","8.19099998474121","8.08399963378906","8.09700012207031","8.20499992370605","8.22700023651123","8.26299953460693","8.19999980926514","8.27700042724609","9.29500007629395","9.14700031280518",
"Greece","GRC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.65000009536743","7.84000015258789","8.60999965667725","8.85999965667725","9.0600004196167","9.64999961853027","9.56999969482422","10.8400001525879","11.8500003814697","11.2399997711182","10.460000038147","9.97999954223633","9.40999984741211","10.3100004196167","9.98999977111816","9.01000022888184","8.39999961853027","7.76000022888184","9.61999988555908","12.710000038147","17.8600006103516","24.4400005340576","27.4699993133545","26.4899997711182","24.8999996185303","23.5400009155273","21.4899997711182","19.2900009155273","17.3099994659424","16.3099994659424","14.710000038147",
"Grenada","GRD","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.65599989891052","2.63800001144409","2.66899991035461","2.67600011825562","2.66400003433228","2.72300004959106","2.69899988174438","2.69400000572205","2.73300004005432","2.75","2.79299998283386","2.76699995994568","2.80999994277954","2.97000002861023","3.05299997329712","3.08200001716614","3.14000010490417","3.31399989128113","3.48900008201599","3.5","3.09500002861023","2.75999999046326","3.01999998092651","2.72000002861023","2.50999999046326","2.57999992370605","2.46000003814697","2.27999997138977","2.19000005722046","3.35899996757507","2.94199991226196",
"Guam","GUM","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.50999999046326","3.83999991416931","5.53000020980835","7.59999990463257","7.90000009536743","8.27999973297119","9.67000007629395","7.73999977111816","13.9499998092651","15.3199996948242","13.210000038147","11.3900003433228","9.75399971008301","7.69999980926514","7","7.40000009536743","8.30000019073486","8.71199989318848","9.30000019073486","8.19999980926514","13.3000001907349","12.1999998092651","11.5","7.59999990463257","6.90000009536743","5.40000009536743","5.42999982833862","5.54699993133545","5.47700023651123","6.5770001411438","6.25",
"Guyana","GUY","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.9540004730225","11.8999996185303","11.8730001449585","11.8470001220703","11.8839998245239","11.8179998397827","11.8269996643066","11.9350004196167","11.8400001525879","11.8900003433228","11.8120002746582","11.8100004196167","11.576000213623","11.2790002822876","11.0270004272461","10.6999998092651","10.9429998397827","11.3009996414185","11.5380001068115","11.8120002746582","12.0579996109009","12.3330001831055","12.6400003433228","12.9540004730225","13.2519998550415","13.4750003814697","13.7569999694824","14.0200004577637","13.5200004577637","15.58899974823","14.9049997329712",
"High income","HIC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.76363828704694","7.31430497704384","7.84222788356286","7.84591788361268","7.44951373980568","7.42350174623071","7.13386744952351","7.04839843530039","6.91923105996664","6.53393362045091","6.50253141636128","7.02154844787523","7.13368934706775","6.97879777933068","6.68334536339607","6.15268520003136","5.61893984517717","5.86520836895829","7.94460665449476","8.19490500439498","7.86831742942015","7.90135804192078","7.81585671332586","7.21252877839098","6.62632725351055","6.14867843785143","5.58923074872126","5.0774425603782","4.76884217038983","6.50614741635914","5.60662757366525",
"Hong Kong SAR, China","HKG","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.79999995231628","1.96000003814697","1.96000003814697","1.89999997615814","3.22000002861023","2.82999992370605","2.22000002861023","4.57999992370605","6.25","4.92000007629395","5.09000015258789","7.28000020980835","7.8600001335144","6.73999977111816","5.57999992370605","4.76999998092651","4.01000022888184","3.55999994277954","5.26000022888184","4.32999992370605","3.42000007629395","3.28999996185303","3.40000009536743","3.29999995231628","3.30999994277954","3.39000010490417","3.11999988555908","2.80999994277954","2.92000007629395","5.80999994277954","5.17000007629395",
"Honduras","HND","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.57999992370605","3.05999994277954","3.1159999370575","3.23699998855591","3.24000000953674","4.36999988555908","3.3199999332428","4.01999998092651","3.84999990463257","3.85500001907349","4","4.01999998092651","5.30000019073486","5.98999977111816","4.90999984741211","3.5699999332428","3.21000003814697","3.16000008583069","3.28999996185303","4.11999988555908","4.46999979019165","3.75","5.65000009536743","7.07999992370605","6.15000009536743","6.73000001907349","5.53000020980835","5.61999988555908","5.55000019073486","10.6800003051758","7.94700002670288",
"Heavily indebted poor countries (HIPC)","HPC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.96185514206037","5.03056798095164","5.0120043903413","4.98704719035991","4.90689544891967","4.94488811806912","4.96507716654813","5.00123648200536","5.11499473777001","5.1481725666718","5.07511452680389","5.04024444413381","5.01293516453934","4.88048425968369","4.7524298121691","4.7038380304006","4.66061822462881","4.64286775377025","4.70904284856688","4.91549292215358","4.86875439812468","4.70505354939716","4.44811697339563","4.48612179860297","4.67270305839088","4.63970220383827","4.67384209305366","4.61918568222841","4.63446811382449","5.45394680346579","5.1196146984753",
"Croatia","HRV","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.1400003433228","11.0150003433228","10.6840000152588","10.6409997940063","10.1800003051758","9.68000030517578","9.71000003814697","11.3900003433228","13.5600004196167","16.0599994659424","15.8199996948242","15.0500001907349","13.9200000762939","13.6599998474121","12.6000003814697","11.1300001144409","9.90999984741211","8.52999973297119","9.19999980926514","11.6199998855591","13.6800003051758","15.9300003051758","17.25","17.2900009155273","16.1800003051758","13.1000003814697","11.210000038147","8.43000030517578","6.61999988555908","7.51000022888184","7.6100001335144",
"Haiti","HTI","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.56199979782104","7.61899995803833","7.5770001411438","7.61499977111816","7.30100011825562","7.32499980926514","7.2960000038147","7.25500011444092","7.19999980926514","8.40799999237061","9.63500022888184","10.826000213623","11.9989995956421","13.3079996109009","14.4200000762939","15.6639995574951","16.7999992370605","16.2980003356934","15.6579999923706","15.3830003738403","14.5600004196167","14.1000003814697","13.9580001831055","13.960000038147","13.8879995346069","13.8520002365112","13.78600025177","13.7550001144409","13.7810001373291","15.085000038147","15.0170001983643",
"Hungary","HUN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.5","9.9399995803833","12.1000003814697","10.8500003814697","10.1700000762939","10.0200004577637","8.98999977111816","8.93000030517578","6.92999982833862","6.55999994277954","5.67000007629395","5.6100001335144","5.78999996185303","5.82999992370605","7.19000005722046","7.48999977111816","7.40999984741211","7.82000017166138","10.0299997329712","11.1700000762939","11.0299997329712","11","10.1800003051758","7.73000001907349","6.80999994277954","5.1100001335144","4.15999984741211","3.71000003814697","3.42000007629395","4.25","4.05000019073486",
"IBRD only","IBD","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.71970722796381","4.76452690065673","5.00099836630062","5.3875396919731","5.7489047208786","5.88704309801082","6.00132379873393","6.25905158295056","6.54103705847869","6.45594851088787","6.6518145172075","6.89909591509188","7.03607768451597","6.91982474930562","6.89655496274486","6.63099355436139","6.42021583770385","6.34083566850497","6.66207954662539","6.44332145931693","6.29567631643539","6.18987099152555","6.18059833719678","6.16529958325864","6.2878897121945","6.39017228816276","6.31154077111178","6.17458966820155","5.97611600943152","7.38834608552465","6.53230553490445",
"IDA & IBRD total","IBT","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.56725685771937","4.61464991922468","4.8227773718072","5.15518480297531","5.45369237318379","5.58487043550755","5.68603696883677","5.91616359607977","6.15799721524847","6.08932930960783","6.24479583640384","6.43749478399402","6.5451502368116","6.42607773616701","6.38457168621026","6.14091523826418","5.96632966722914","5.91236698613399","6.17668932418904","5.98324134935951","5.86898342081913","5.79751139328693","5.79135868979327","5.75574223386777","5.91127067287481","5.99550256859815","5.95113497715784","5.84317963268014","5.71765951621991","6.99820716860191","6.34344978209779",
"IDA total","IDA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.79426376586854","3.86237446670043","3.93880421058961","4.01497464367387","4.0166566542298","4.13145829944146","4.18292658069294","4.29340547197623","4.35745791293317","4.38317364731135","4.37825359075161","4.35222364540047","4.35784443142203","4.25405290438073","4.15925446522516","4.03266589229343","4.03221866437412","4.10884281152738","4.16040606642282","4.10302868407322","4.14899394661035","4.23142519224316","4.25943577198484","4.17081934554891","4.48451282098511","4.53048308085353","4.64735871627296","4.6720669754024","4.8153755392138","5.69053632147654","5.68136795438394",
"IDA blend","IDB","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.99163292628408","3.07197533164442","3.25671079268474","3.44491464065028","3.51916549151742","3.73341402451504","3.73919676265947","3.89098002876844","3.84684692049944","3.7069703325539","3.57763062100426","3.40337713258756","3.284268704763","3.13769657406041","3.0148911408371","2.89690548346646","2.71410059748731","2.7387579439083","2.78905882137026","2.85659256390202","2.90368148394757","3.25682102264973","3.63651285872255","3.2903898282393","4.05264347638586","4.23526534948292","4.51775527250424","4.76075349942238","5.21507733695864","6.20293664112006","6.17068584681834",
"Indonesia","IDN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.61999988555908","2.73000001907349","2.77999997138977","4.36999988555908","4.59700012207031","4.8600001335144","4.67999982833862","5.46000003814697","6.3600001335144","6.07999992370605","6.07999992370605","6.59999990463257","6.65999984741211","7.30000019073486","7.94000005722046","7.55000019073486","8.0600004196167","7.21000003814697","6.1100001335144","5.6100001335144","5.15000009536743","4.46999979019165","4.34000015258789","4.05000019073486","4.51000022888184","4.30000019073486","3.77999997138977","4.3899998664856","3.58999991416931","4.25","3.82999992370605",
"IDA only","IDX","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.1524711473496","4.2151716998522","4.24164857112173","4.26805248479955","4.23643137471245","4.30903518562489","4.38296551963526","4.47516928234061","4.5889858358976","4.69207032294278","4.74616291677546","4.78874628519619","4.85198266780445","4.76836978381409","4.68503937036127","4.55417716642265","4.63984513566845","4.74235415148358","4.79861405382858","4.68678704135432","4.73304883056192","4.68385444224083","4.54469302738072","4.57352581293255","4.6836327299524","4.66613836254489","4.7064330423709","4.63178942071606","4.63304912873842","5.45672415735166","5.43885935142428",
"Isle of Man","IMN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.73699998855591","6.81500005722046","6.7979998588562","6.82999992370605","7.01399993896484","7.18100023269653","7.27899980545044","7.48699998855591","7.70900011062622","7.76999998092651","7.95699977874756","8.10200023651123","8.35999965667725","8.5310001373291","8.69999980926514","8.625","8.53600025177002","8.35400009155273","8.38399982452393","8.31900024414063","8.16800022125244","8.09500026702881","8.03699970245361","7.98099994659424","7.91499996185303","7.84200000762939","7.73299980163574","7.65000009536743","6.51000022888184","10.1949996948242","7.71299982070923",
"Not classified","INX","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
